Case,Task,knn_Ch1,knn_Ch2,knn_Ch3,knn_Ch4
228,19,0.193333333333333,0.193333333333333,0.193333333333333,0.42
229,1,0.209150326797386,0.372549019607843,0.209150326797386,0.209150326797386
229,2,0.38,0.206666666666667,0.206666666666667,0.206666666666667
229,3,0.213333333333333,0.213333333333333,0.213333333333333,0.36
229,4,0.213333333333333,0.213333333333333,0.213333333333333,0.36
229,5,0.213333333333333,0.213333333333333,0.36,0.213333333333333
229,6,0.206666666666667,0.206666666666667,0.206666666666667,0.38
229,7,0.193333333333333,0.193333333333333,0.193333333333333,0.42
229,8,0.28,0.24,0.24,0.24
229,9,0.213333333333333,0.213333333333333,0.36,0.213333333333333
229,10,0.32,0.226666666666667,0.226666666666667,0.226666666666667
229,11,0.241830065359477,0.274509803921569,0.241830065359477,0.241830065359477
229,12,0.233333333333333,0.3,0.233333333333333,0.233333333333333
229,13,0.206666666666667,0.206666666666667,0.206666666666667,0.38
229,14,0.213333333333333,0.213333333333333,0.213333333333333,0.36
229,15,0.166666666666667,0.166666666666667,0.166666666666667,0.5
229,16,0.24,0.28,0.24,0.24
229,17,0.226666666666667,0.32,0.226666666666667,0.226666666666667
229,18,0.193333333333333,0.193333333333333,0.193333333333333,0.42
229,19,0.206666666666667,0.38,0.206666666666667,0.206666666666667
230,1,0.4,0.2,0.2,0.2
230,2,0.213333333333333,0.213333333333333,0.213333333333333,0.36
230,3,0.233333333333333,0.3,0.233333333333333,0.233333333333333
230,4,0.213333333333333,0.36,0.213333333333333,0.213333333333333
230,5,0.215686274509804,0.352941176470588,0.215686274509804,0.215686274509804
230,6,0.213333333333333,0.213333333333333,0.36,0.213333333333333
230,7,0.22,0.22,0.22,0.34
230,8,0.3,0.233333333333333,0.233333333333333,0.233333333333333
230,9,0.169934640522876,0.169934640522876,0.169934640522876,0.490196078431373
230,10,0.209150326797386,0.209150326797386,0.372549019607843,0.209150326797386
230,11,0.213333333333333,0.213333333333333,0.213333333333333,0.36
230,12,0.2,0.2,0.2,0.4
230,13,0.18,0.18,0.18,0.46
230,14,0.226666666666667,0.226666666666667,0.226666666666667,0.32
230,15,0.186666666666667,0.186666666666667,0.186666666666667,0.44
230,16,0.24,0.24,0.28,0.24
230,17,0.22,0.34,0.22,0.22
230,18,0.3,0.233333333333333,0.233333333333333,0.233333333333333
230,19,0.213333333333333,0.213333333333333,0.213333333333333,0.36
231,1,0.352941176470588,0.215686274509804,0.215686274509804,0.215686274509804
231,2,0.213333333333333,0.213333333333333,0.36,0.213333333333333
231,3,0.22,0.34,0.22,0.22
231,4,0.228758169934641,0.228758169934641,0.313725490196078,0.228758169934641
231,5,0.18,0.18,0.18,0.46
231,6,0.46,0.18,0.18,0.18
231,7,0.186666666666667,0.186666666666667,0.186666666666667,0.44
231,8,0.32,0.226666666666667,0.226666666666667,0.226666666666667
231,9,0.213333333333333,0.36,0.213333333333333,0.213333333333333
231,10,0.32,0.226666666666667,0.226666666666667,0.226666666666667
231,11,0.38,0.206666666666667,0.206666666666667,0.206666666666667
231,12,0.22,0.22,0.34,0.22
231,13,0.2,0.4,0.2,0.2
231,14,0.213333333333333,0.36,0.213333333333333,0.213333333333333
231,15,0.186666666666667,0.186666666666667,0.186666666666667,0.44
231,16,0.32,0.226666666666667,0.226666666666667,0.226666666666667
231,17,0.226666666666667,0.226666666666667,0.226666666666667,0.32
231,18,0.226666666666667,0.32,0.226666666666667,0.226666666666667
231,19,0.213333333333333,0.36,0.213333333333333,0.213333333333333
232,1,0.206666666666667,0.206666666666667,0.206666666666667,0.38
232,2,0.22,0.22,0.22,0.34
232,3,0.14,0.14,0.14,0.58
232,4,0.18,0.18,0.18,0.46
232,5,0.206666666666667,0.206666666666667,0.206666666666667,0.38
232,6,0.22,0.22,0.22,0.34
232,7,0.32,0.226666666666667,0.226666666666667,0.226666666666667
232,8,0.213333333333333,0.213333333333333,0.213333333333333,0.36
232,9,0.206666666666667,0.38,0.206666666666667,0.206666666666667
232,10,0.206666666666667,0.206666666666667,0.206666666666667,0.38
232,11,0.206666666666667,0.38,0.206666666666667,0.206666666666667
232,12,0.213333333333333,0.213333333333333,0.213333333333333,0.36
232,13,0.22,0.34,0.22,0.22
232,14,0.38,0.206666666666667,0.206666666666667,0.206666666666667
232,15,0.213333333333333,0.213333333333333,0.36,0.213333333333333
232,16,0.233333333333333,0.233333333333333,0.233333333333333,0.3
232,17,0.215686274509804,0.215686274509804,0.215686274509804,0.352941176470588
232,18,0.193333333333333,0.193333333333333,0.193333333333333,0.42
232,19,0.34,0.22,0.22,0.22
233,1,0.206666666666667,0.206666666666667,0.38,0.206666666666667
233,2,0.166666666666667,0.166666666666667,0.166666666666667,0.5
233,3,0.193333333333333,0.193333333333333,0.193333333333333,0.42
233,4,0.206666666666667,0.206666666666667,0.206666666666667,0.38
233,5,0.226666666666667,0.226666666666667,0.226666666666667,0.32
233,6,0.206666666666667,0.206666666666667,0.38,0.206666666666667
233,7,0.196078431372549,0.196078431372549,0.196078431372549,0.411764705882353
233,8,0.215686274509804,0.215686274509804,0.215686274509804,0.352941176470588
233,9,0.2,0.2,0.2,0.4
233,10,0.2,0.2,0.2,0.4
233,11,0.233333333333333,0.233333333333333,0.233333333333333,0.3
233,12,0.16,0.16,0.16,0.52
233,13,0.186666666666667,0.186666666666667,0.186666666666667,0.44
233,14,0.226666666666667,0.32,0.226666666666667,0.226666666666667
233,15,0.213333333333333,0.213333333333333,0.213333333333333,0.36
233,16,0.22,0.22,0.22,0.34
233,17,0.22,0.22,0.22,0.34
233,18,0.193333333333333,0.42,0.193333333333333,0.193333333333333
233,19,0.226666666666667,0.226666666666667,0.226666666666667,0.32
234,1,0.173333333333333,0.173333333333333,0.173333333333333,0.48
234,2,0.193333333333333,0.42,0.193333333333333,0.193333333333333
234,3,0.226666666666667,0.226666666666667,0.32,0.226666666666667
234,4,0.233333333333333,0.233333333333333,0.233333333333333,0.3
234,5,0.34,0.22,0.22,0.22
234,6,0.193333333333333,0.193333333333333,0.193333333333333,0.42
234,7,0.206666666666667,0.206666666666667,0.206666666666667,0.38
234,8,0.233333333333333,0.233333333333333,0.233333333333333,0.3
234,9,0.2,0.2,0.2,0.4
234,10,0.226666666666667,0.226666666666667,0.226666666666667,0.32
234,11,0.206666666666667,0.206666666666667,0.206666666666667,0.38
234,12,0.193333333333333,0.193333333333333,0.193333333333333,0.42
234,13,0.226666666666667,0.32,0.226666666666667,0.226666666666667
234,14,0.202614379084967,0.202614379084967,0.202614379084967,0.392156862745098
234,15,0.22,0.22,0.34,0.22
234,16,0.233333333333333,0.3,0.233333333333333,0.233333333333333
234,17,0.206666666666667,0.206666666666667,0.206666666666667,0.38
234,18,0.22,0.22,0.22,0.34
234,19,0.213333333333333,0.36,0.213333333333333,0.213333333333333
235,1,0.226666666666667,0.226666666666667,0.32,0.226666666666667
235,2,0.32,0.226666666666667,0.226666666666667,0.226666666666667
235,3,0.228758169934641,0.228758169934641,0.313725490196078,0.228758169934641
235,4,0.213333333333333,0.36,0.213333333333333,0.213333333333333
235,5,0.24,0.24,0.28,0.24
235,6,0.2,0.2,0.4,0.2
235,7,0.206666666666667,0.38,0.206666666666667,0.206666666666667
235,8,0.153333333333333,0.153333333333333,0.153333333333333,0.54
235,9,0.206666666666667,0.206666666666667,0.206666666666667,0.38
235,10,0.213333333333333,0.213333333333333,0.213333333333333,0.36
235,11,0.213333333333333,0.213333333333333,0.213333333333333,0.36
235,12,0.24,0.24,0.24,0.28
235,13,0.213333333333333,0.213333333333333,0.213333333333333,0.36
235,14,0.2,0.4,0.2,0.2
235,15,0.226666666666667,0.226666666666667,0.226666666666667,0.32
235,16,0.206666666666667,0.206666666666667,0.206666666666667,0.38
235,17,0.226666666666667,0.226666666666667,0.226666666666667,0.32
235,18,0.186666666666667,0.186666666666667,0.186666666666667,0.44
235,19,0.213333333333333,0.213333333333333,0.213333333333333,0.36
236,1,0.226666666666667,0.226666666666667,0.226666666666667,0.32
236,2,0.22,0.22,0.22,0.34
236,3,0.24,0.24,0.24,0.28
236,4,0.226666666666667,0.226666666666667,0.226666666666667,0.32
236,5,0.206666666666667,0.38,0.206666666666667,0.206666666666667
236,6,0.213333333333333,0.213333333333333,0.213333333333333,0.36
236,7,0.226666666666667,0.226666666666667,0.226666666666667,0.32
236,8,0.226666666666667,0.226666666666667,0.226666666666667,0.32
236,9,0.213333333333333,0.213333333333333,0.213333333333333,0.36
236,10,0.226666666666667,0.226666666666667,0.226666666666667,0.32
236,11,0.22,0.22,0.22,0.34
236,12,0.22,0.34,0.22,0.22
236,13,0.186666666666667,0.186666666666667,0.186666666666667,0.44
236,14,0.44,0.186666666666667,0.186666666666667,0.186666666666667
236,15,0.196078431372549,0.411764705882353,0.196078431372549,0.196078431372549
236,16,0.206666666666667,0.206666666666667,0.206666666666667,0.38
236,17,0.206666666666667,0.206666666666667,0.206666666666667,0.38
236,18,0.36,0.213333333333333,0.213333333333333,0.213333333333333
236,19,0.193333333333333,0.42,0.193333333333333,0.193333333333333
237,1,0.22,0.34,0.22,0.22
237,2,0.233333333333333,0.233333333333333,0.233333333333333,0.3
237,3,0.213333333333333,0.36,0.213333333333333,0.213333333333333
237,4,0.186666666666667,0.186666666666667,0.186666666666667,0.44
237,5,0.213333333333333,0.213333333333333,0.213333333333333,0.36
237,6,0.226666666666667,0.226666666666667,0.226666666666667,0.32
237,7,0.213333333333333,0.213333333333333,0.36,0.213333333333333
237,8,0.28,0.24,0.24,0.24
237,9,0.22,0.22,0.34,0.22
237,10,0.22,0.22,0.22,0.34
237,11,0.206666666666667,0.38,0.206666666666667,0.206666666666667
237,12,0.173333333333333,0.173333333333333,0.173333333333333,0.48
237,13,0.206666666666667,0.206666666666667,0.206666666666667,0.38
237,14,0.22,0.22,0.22,0.34
237,15,0.186666666666667,0.44,0.186666666666667,0.186666666666667
237,16,0.32,0.226666666666667,0.226666666666667,0.226666666666667
237,17,0.226666666666667,0.32,0.226666666666667,0.226666666666667
237,18,0.213333333333333,0.36,0.213333333333333,0.213333333333333
237,19,0.206666666666667,0.206666666666667,0.206666666666667,0.38
238,1,0.226666666666667,0.32,0.226666666666667,0.226666666666667
238,2,0.206666666666667,0.206666666666667,0.206666666666667,0.38
238,3,0.222222222222222,0.222222222222222,0.222222222222222,0.333333333333333
238,4,0.233333333333333,0.233333333333333,0.233333333333333,0.3
238,5,0.193333333333333,0.193333333333333,0.193333333333333,0.42
238,6,0.24,0.28,0.24,0.24
238,7,0.24,0.28,0.24,0.24
238,8,0.2,0.2,0.2,0.4
238,9,0.226666666666667,0.226666666666667,0.226666666666667,0.32
238,10,0.215686274509804,0.215686274509804,0.352941176470588,0.215686274509804
238,11,0.213333333333333,0.213333333333333,0.213333333333333,0.36
238,12,0.226666666666667,0.226666666666667,0.32,0.226666666666667
238,13,0.226666666666667,0.226666666666667,0.226666666666667,0.32
238,14,0.206666666666667,0.206666666666667,0.38,0.206666666666667
238,15,0.193333333333333,0.193333333333333,0.193333333333333,0.42
238,16,0.233333333333333,0.3,0.233333333333333,0.233333333333333
238,17,0.186666666666667,0.186666666666667,0.186666666666667,0.44
238,18,0.34,0.22,0.22,0.22
238,19,0.206666666666667,0.38,0.206666666666667,0.206666666666667
239,1,0.213333333333333,0.213333333333333,0.36,0.213333333333333
239,2,0.36,0.213333333333333,0.213333333333333,0.213333333333333
239,3,0.22,0.22,0.34,0.22
239,4,0.206666666666667,0.206666666666667,0.38,0.206666666666667
239,5,0.22,0.22,0.22,0.34
239,6,0.24,0.24,0.28,0.24
239,7,0.206666666666667,0.38,0.206666666666667,0.206666666666667
239,8,0.186666666666667,0.186666666666667,0.186666666666667,0.44
239,9,0.213333333333333,0.213333333333333,0.213333333333333,0.36
239,10,0.233333333333333,0.3,0.233333333333333,0.233333333333333
239,11,0.213333333333333,0.213333333333333,0.36,0.213333333333333
239,12,0.213333333333333,0.36,0.213333333333333,0.213333333333333
239,13,0.209150326797386,0.209150326797386,0.209150326797386,0.372549019607843
239,14,0.233333333333333,0.233333333333333,0.233333333333333,0.3
239,15,0.32,0.226666666666667,0.226666666666667,0.226666666666667
239,16,0.213333333333333,0.213333333333333,0.36,0.213333333333333
239,17,0.2,0.2,0.2,0.4
239,18,0.206666666666667,0.38,0.206666666666667,0.206666666666667
239,19,0.28,0.24,0.24,0.24
240,1,0.2,0.4,0.2,0.2
240,2,0.206666666666667,0.206666666666667,0.206666666666667,0.38
240,3,0.226666666666667,0.32,0.226666666666667,0.226666666666667
240,4,0.22,0.22,0.22,0.34
240,5,0.2,0.2,0.4,0.2
240,6,0.22,0.22,0.22,0.34
240,7,0.186666666666667,0.186666666666667,0.186666666666667,0.44
240,8,0.213333333333333,0.213333333333333,0.213333333333333,0.36
240,9,0.34,0.22,0.22,0.22
240,10,0.22,0.34,0.22,0.22
240,11,0.22,0.22,0.22,0.34
240,12,0.22,0.22,0.22,0.34
240,13,0.226666666666667,0.226666666666667,0.226666666666667,0.32
240,14,0.2,0.2,0.2,0.4
240,15,0.3,0.233333333333333,0.233333333333333,0.233333333333333
240,16,0.176470588235294,0.176470588235294,0.176470588235294,0.470588235294118
240,17,0.22,0.22,0.22,0.34
240,18,0.2,0.4,0.2,0.2
240,19,0.431372549019608,0.189542483660131,0.189542483660131,0.189542483660131
241,1,0.22,0.22,0.34,0.22
241,2,0.206666666666667,0.206666666666667,0.38,0.206666666666667
241,3,0.173333333333333,0.173333333333333,0.173333333333333,0.48
241,4,0.206666666666667,0.206666666666667,0.206666666666667,0.38
241,5,0.213333333333333,0.36,0.213333333333333,0.213333333333333
241,6,0.226666666666667,0.226666666666667,0.226666666666667,0.32
241,7,0.213333333333333,0.213333333333333,0.213333333333333,0.36
241,8,0.213333333333333,0.213333333333333,0.213333333333333,0.36
241,9,0.22,0.34,0.22,0.22
241,10,0.22,0.22,0.34,0.22
241,11,0.226666666666667,0.32,0.226666666666667,0.226666666666667
241,12,0.193333333333333,0.42,0.193333333333333,0.193333333333333
241,13,0.226666666666667,0.32,0.226666666666667,0.226666666666667
241,14,0.24,0.24,0.24,0.28
241,15,0.186666666666667,0.186666666666667,0.186666666666667,0.44
241,16,0.22,0.22,0.22,0.34
241,17,0.233333333333333,0.233333333333333,0.3,0.233333333333333
241,18,0.22,0.22,0.22,0.34
241,19,0.213333333333333,0.213333333333333,0.213333333333333,0.36
242,1,0.173333333333333,0.173333333333333,0.173333333333333,0.48
242,2,0.213333333333333,0.36,0.213333333333333,0.213333333333333
242,3,0.2,0.2,0.2,0.4
242,4,0.213333333333333,0.36,0.213333333333333,0.213333333333333
242,5,0.226666666666667,0.226666666666667,0.226666666666667,0.32
242,6,0.2,0.4,0.2,0.2
242,7,0.226666666666667,0.226666666666667,0.226666666666667,0.32
242,8,0.226666666666667,0.226666666666667,0.226666666666667,0.32
242,9,0.215686274509804,0.215686274509804,0.215686274509804,0.352941176470588
242,10,0.226666666666667,0.226666666666667,0.226666666666667,0.32
242,11,0.22,0.22,0.22,0.34
242,12,0.186666666666667,0.186666666666667,0.186666666666667,0.44
242,13,0.233333333333333,0.233333333333333,0.3,0.233333333333333
242,14,0.193333333333333,0.42,0.193333333333333,0.193333333333333
242,15,0.206666666666667,0.38,0.206666666666667,0.206666666666667
242,16,0.226666666666667,0.32,0.226666666666667,0.226666666666667
242,17,0.34,0.22,0.22,0.22
242,18,0.206666666666667,0.38,0.206666666666667,0.206666666666667
242,19,0.22,0.34,0.22,0.22
243,1,0.28,0.24,0.24,0.24
243,2,0.24,0.24,0.24,0.28
243,3,0.233333333333333,0.233333333333333,0.233333333333333,0.3
243,4,0.193333333333333,0.193333333333333,0.193333333333333,0.42
243,5,0.226666666666667,0.32,0.226666666666667,0.226666666666667
243,6,0.206666666666667,0.206666666666667,0.206666666666667,0.38
243,7,0.186666666666667,0.186666666666667,0.186666666666667,0.44
243,8,0.213333333333333,0.213333333333333,0.213333333333333,0.36
243,9,0.226666666666667,0.226666666666667,0.226666666666667,0.32
243,10,0.206666666666667,0.38,0.206666666666667,0.206666666666667
243,11,0.4,0.2,0.2,0.2
243,12,0.22,0.22,0.22,0.34
243,13,0.206666666666667,0.206666666666667,0.206666666666667,0.38
243,14,0.206666666666667,0.206666666666667,0.206666666666667,0.38
243,15,0.213333333333333,0.36,0.213333333333333,0.213333333333333
243,16,0.22,0.22,0.22,0.34
243,17,0.213333333333333,0.213333333333333,0.213333333333333,0.36
243,18,0.196078431372549,0.196078431372549,0.196078431372549,0.411764705882353
243,19,0.226666666666667,0.226666666666667,0.226666666666667,0.32
244,1,0.3,0.233333333333333,0.233333333333333,0.233333333333333
244,2,0.38,0.206666666666667,0.206666666666667,0.206666666666667
244,3,0.22,0.22,0.22,0.34
244,4,0.28,0.24,0.24,0.24
244,5,0.233333333333333,0.233333333333333,0.233333333333333,0.3
244,6,0.18,0.18,0.18,0.46
244,7,0.22,0.22,0.34,0.22
244,8,0.196078431372549,0.411764705882353,0.196078431372549,0.196078431372549
244,9,0.186666666666667,0.44,0.186666666666667,0.186666666666667
244,10,0.24,0.24,0.28,0.24
244,11,0.226666666666667,0.226666666666667,0.226666666666667,0.32
244,12,0.233333333333333,0.233333333333333,0.233333333333333,0.3
244,13,0.213333333333333,0.36,0.213333333333333,0.213333333333333
244,14,0.24,0.24,0.24,0.28
244,15,0.22,0.22,0.22,0.34
244,16,0.206666666666667,0.206666666666667,0.206666666666667,0.38
244,17,0.193333333333333,0.193333333333333,0.42,0.193333333333333
244,18,0.24,0.28,0.24,0.24
244,19,0.213333333333333,0.213333333333333,0.213333333333333,0.36
245,1,0.24,0.28,0.24,0.24
245,2,0.22,0.22,0.22,0.34
245,3,0.196078431372549,0.411764705882353,0.196078431372549,0.196078431372549
245,4,0.233333333333333,0.233333333333333,0.3,0.233333333333333
245,5,0.206666666666667,0.206666666666667,0.206666666666667,0.38
245,6,0.226666666666667,0.226666666666667,0.226666666666667,0.32
245,7,0.233333333333333,0.3,0.233333333333333,0.233333333333333
245,8,0.22,0.34,0.22,0.22
245,9,0.22,0.22,0.22,0.34
245,10,0.38,0.206666666666667,0.206666666666667,0.206666666666667
245,11,0.173333333333333,0.173333333333333,0.173333333333333,0.48
245,12,0.213333333333333,0.213333333333333,0.36,0.213333333333333
245,13,0.193333333333333,0.193333333333333,0.193333333333333,0.42
245,14,0.226666666666667,0.226666666666667,0.226666666666667,0.32
245,15,0.372549019607843,0.209150326797386,0.209150326797386,0.209150326797386
245,16,0.2,0.2,0.2,0.4
245,17,0.226666666666667,0.226666666666667,0.32,0.226666666666667
245,18,0.183006535947712,0.450980392156863,0.183006535947712,0.183006535947712
245,19,0.226666666666667,0.32,0.226666666666667,0.226666666666667
246,1,0.4,0.2,0.2,0.2
246,2,0.193333333333333,0.42,0.193333333333333,0.193333333333333
246,3,0.206666666666667,0.206666666666667,0.206666666666667,0.38
246,4,0.226666666666667,0.226666666666667,0.226666666666667,0.32
246,5,0.206666666666667,0.206666666666667,0.206666666666667,0.38
246,6,0.2,0.4,0.2,0.2
246,7,0.22,0.22,0.34,0.22
246,8,0.186666666666667,0.186666666666667,0.186666666666667,0.44
246,9,0.206666666666667,0.206666666666667,0.206666666666667,0.38
246,10,0.226666666666667,0.226666666666667,0.32,0.226666666666667
246,11,0.22,0.34,0.22,0.22
246,12,0.213333333333333,0.213333333333333,0.213333333333333,0.36
246,13,0.38,0.206666666666667,0.206666666666667,0.206666666666667
246,14,0.24,0.24,0.24,0.28
246,15,0.2,0.4,0.2,0.2
246,16,0.213333333333333,0.213333333333333,0.213333333333333,0.36
246,17,0.213333333333333,0.36,0.213333333333333,0.213333333333333
246,18,0.213333333333333,0.36,0.213333333333333,0.213333333333333
246,19,0.186666666666667,0.186666666666667,0.186666666666667,0.44
247,1,0.193333333333333,0.193333333333333,0.42,0.193333333333333
247,2,0.2,0.2,0.2,0.4
247,3,0.226666666666667,0.32,0.226666666666667,0.226666666666667
247,4,0.186666666666667,0.186666666666667,0.186666666666667,0.44
247,5,0.193333333333333,0.193333333333333,0.193333333333333,0.42
247,6,0.213333333333333,0.36,0.213333333333333,0.213333333333333
247,7,0.226666666666667,0.226666666666667,0.32,0.226666666666667
247,8,0.22,0.22,0.22,0.34
247,9,0.233333333333333,0.233333333333333,0.233333333333333,0.3
247,10,0.166666666666667,0.166666666666667,0.166666666666667,0.5
247,11,0.2,0.2,0.2,0.4
247,12,0.183006535947712,0.183006535947712,0.183006535947712,0.450980392156863
247,13,0.166666666666667,0.166666666666667,0.166666666666667,0.5
247,14,0.28,0.24,0.24,0.24
247,15,0.209150326797386,0.209150326797386,0.209150326797386,0.372549019607843
247,16,0.22,0.22,0.34,0.22
247,17,0.213333333333333,0.213333333333333,0.213333333333333,0.36
247,18,0.3,0.233333333333333,0.233333333333333,0.233333333333333
247,19,0.206666666666667,0.206666666666667,0.206666666666667,0.38
248,1,0.206666666666667,0.38,0.206666666666667,0.206666666666667
248,2,0.206666666666667,0.206666666666667,0.206666666666667,0.38
248,3,0.22,0.34,0.22,0.22
248,4,0.22,0.22,0.22,0.34
248,5,0.233333333333333,0.233333333333333,0.3,0.233333333333333
248,6,0.146666666666667,0.56,0.146666666666667,0.146666666666667
248,7,0.213333333333333,0.213333333333333,0.213333333333333,0.36
248,8,0.233333333333333,0.233333333333333,0.233333333333333,0.3
248,9,0.18,0.18,0.18,0.46
248,10,0.193333333333333,0.42,0.193333333333333,0.193333333333333
248,11,0.4,0.2,0.2,0.2
248,12,0.226666666666667,0.226666666666667,0.32,0.226666666666667
248,13,0.22,0.22,0.34,0.22
248,14,0.213333333333333,0.213333333333333,0.36,0.213333333333333
248,15,0.24,0.24,0.28,0.24
248,16,0.226666666666667,0.32,0.226666666666667,0.226666666666667
248,17,0.173333333333333,0.173333333333333,0.173333333333333,0.48
248,18,0.22,0.22,0.34,0.22
248,19,0.189542483660131,0.431372549019608,0.189542483660131,0.189542483660131
249,1,0.215686274509804,0.352941176470588,0.215686274509804,0.215686274509804
249,2,0.206666666666667,0.38,0.206666666666667,0.206666666666667
249,3,0.22,0.34,0.22,0.22
249,4,0.22,0.22,0.22,0.34
249,5,0.22,0.34,0.22,0.22
249,6,0.206666666666667,0.206666666666667,0.38,0.206666666666667
249,7,0.206666666666667,0.206666666666667,0.206666666666667,0.38
249,8,0.173333333333333,0.173333333333333,0.173333333333333,0.48
249,9,0.213333333333333,0.213333333333333,0.213333333333333,0.36
249,10,0.34,0.22,0.22,0.22
249,11,0.233333333333333,0.233333333333333,0.233333333333333,0.3
249,12,0.233333333333333,0.233333333333333,0.233333333333333,0.3
249,13,0.233333333333333,0.3,0.233333333333333,0.233333333333333
249,14,0.193333333333333,0.193333333333333,0.193333333333333,0.42
249,15,0.18,0.18,0.18,0.46
249,16,0.213333333333333,0.36,0.213333333333333,0.213333333333333
249,17,0.3,0.233333333333333,0.233333333333333,0.233333333333333
249,18,0.206666666666667,0.206666666666667,0.38,0.206666666666667
249,19,0.34,0.22,0.22,0.22
250,1,0.22,0.22,0.34,0.22
250,2,0.186666666666667,0.186666666666667,0.186666666666667,0.44
250,3,0.166666666666667,0.166666666666667,0.166666666666667,0.5
250,4,0.233333333333333,0.233333333333333,0.233333333333333,0.3
250,5,0.193333333333333,0.193333333333333,0.193333333333333,0.42
250,6,0.228758169934641,0.228758169934641,0.228758169934641,0.313725490196078
250,7,0.2,0.2,0.4,0.2
250,8,0.22,0.22,0.22,0.34
250,9,0.233333333333333,0.233333333333333,0.233333333333333,0.3
250,10,0.42,0.193333333333333,0.193333333333333,0.193333333333333
250,11,0.206666666666667,0.206666666666667,0.206666666666667,0.38
250,12,0.450980392156863,0.183006535947712,0.183006535947712,0.183006535947712
250,13,0.206666666666667,0.38,0.206666666666667,0.206666666666667
250,14,0.206666666666667,0.206666666666667,0.38,0.206666666666667
250,15,0.202614379084967,0.392156862745098,0.202614379084967,0.202614379084967
250,16,0.294117647058824,0.235294117647059,0.235294117647059,0.235294117647059
250,17,0.213333333333333,0.213333333333333,0.213333333333333,0.36
250,18,0.22,0.34,0.22,0.22
250,19,0.34,0.22,0.22,0.22
251,1,0.205128205128205,0.205128205128205,0.205128205128205,0.384615384615385
251,2,0.226666666666667,0.32,0.226666666666667,0.226666666666667
251,3,0.226666666666667,0.226666666666667,0.226666666666667,0.32
251,4,0.226666666666667,0.226666666666667,0.226666666666667,0.32
251,5,0.226666666666667,0.226666666666667,0.32,0.226666666666667
251,6,0.24,0.24,0.28,0.24
251,7,0.2,0.4,0.2,0.2
251,8,0.228758169934641,0.313725490196078,0.228758169934641,0.228758169934641
251,9,0.246666666666667,0.246666666666667,0.26,0.246666666666667
251,10,0.206666666666667,0.206666666666667,0.38,0.206666666666667
251,11,0.193333333333333,0.193333333333333,0.193333333333333,0.42
251,12,0.22,0.22,0.34,0.22
251,13,0.2,0.4,0.2,0.2
251,14,0.226666666666667,0.32,0.226666666666667,0.226666666666667
251,15,0.22,0.34,0.22,0.22
251,16,0.213333333333333,0.213333333333333,0.36,0.213333333333333
251,17,0.215686274509804,0.215686274509804,0.352941176470588,0.215686274509804
251,18,0.206666666666667,0.38,0.206666666666667,0.206666666666667
251,19,0.226666666666667,0.226666666666667,0.226666666666667,0.32
252,1,0.226666666666667,0.226666666666667,0.32,0.226666666666667
252,2,0.206666666666667,0.206666666666667,0.206666666666667,0.38
252,3,0.226666666666667,0.226666666666667,0.226666666666667,0.32
252,4,0.38,0.206666666666667,0.206666666666667,0.206666666666667
252,5,0.226666666666667,0.226666666666667,0.32,0.226666666666667
252,6,0.22,0.22,0.34,0.22
252,7,0.233333333333333,0.3,0.233333333333333,0.233333333333333
252,8,0.32,0.226666666666667,0.226666666666667,0.226666666666667
252,9,0.28,0.24,0.24,0.24
252,10,0.186666666666667,0.186666666666667,0.44,0.186666666666667
252,11,0.18,0.46,0.18,0.18
252,12,0.206666666666667,0.206666666666667,0.206666666666667,0.38
252,13,0.226666666666667,0.226666666666667,0.226666666666667,0.32
252,14,0.36,0.213333333333333,0.213333333333333,0.213333333333333
252,15,0.233333333333333,0.233333333333333,0.233333333333333,0.3
252,16,0.22,0.34,0.22,0.22
252,17,0.186666666666667,0.186666666666667,0.186666666666667,0.44
252,18,0.193333333333333,0.42,0.193333333333333,0.193333333333333
252,19,0.226666666666667,0.32,0.226666666666667,0.226666666666667
253,1,0.22,0.22,0.34,0.22
253,2,0.226666666666667,0.226666666666667,0.226666666666667,0.32
253,3,0.2,0.2,0.2,0.4
253,4,0.213333333333333,0.213333333333333,0.36,0.213333333333333
253,5,0.193333333333333,0.193333333333333,0.193333333333333,0.42
253,6,0.206666666666667,0.38,0.206666666666667,0.206666666666667
253,7,0.18,0.18,0.18,0.46
253,8,0.206666666666667,0.206666666666667,0.206666666666667,0.38
253,9,0.233333333333333,0.233333333333333,0.233333333333333,0.3
253,10,0.22,0.34,0.22,0.22
253,11,0.202614379084967,0.202614379084967,0.202614379084967,0.392156862745098
253,12,0.213333333333333,0.213333333333333,0.213333333333333,0.36
253,13,0.226666666666667,0.32,0.226666666666667,0.226666666666667
253,14,0.186666666666667,0.186666666666667,0.186666666666667,0.44
253,15,0.213333333333333,0.213333333333333,0.36,0.213333333333333
253,16,0.206666666666667,0.206666666666667,0.206666666666667,0.38
253,17,0.226666666666667,0.32,0.226666666666667,0.226666666666667
253,18,0.226666666666667,0.226666666666667,0.226666666666667,0.32
253,19,0.18,0.18,0.18,0.46
254,1,0.22,0.34,0.22,0.22
254,2,0.24,0.24,0.24,0.28
254,3,0.206666666666667,0.206666666666667,0.206666666666667,0.38
254,4,0.18,0.18,0.18,0.46
254,5,0.38,0.206666666666667,0.206666666666667,0.206666666666667
254,6,0.18,0.18,0.18,0.46
254,7,0.233333333333333,0.233333333333333,0.233333333333333,0.3
