Case,Task,glmnet30_Ch1,glmnet30_Ch2,glmnet30_Ch3,glmnet30_Ch4
298,8,0.109750967265937,0.182739302653115,0.144442948908704,0.563066781172244
298,9,0.201911038958985,0.333216761973986,0.319417756105355,0.145454442961674
298,10,0.020918456791625,0.0585848647756494,0.756050690133692,0.164445988299034
298,11,0.200078308005837,0.183149740235111,0.351362566537905,0.265409385221147
298,12,0.232771792291931,0.071692395096261,0.588857742906536,0.106678069705272
298,13,0.360724955960563,0.344205666449851,0.154558922286466,0.140510455303121
298,14,0.0796557612349915,0.208089172128103,0.15350075252274,0.558754314114166
298,15,0.046805660505688,0.400929412085431,0.240449165489407,0.311815761919474
298,16,0.343224000011528,0.0670972375146732,0.237580384064777,0.352098378409021
298,17,0.147805092574233,0.137844002347027,0.309739904549379,0.404611000529361
298,18,0.131015958725054,0.22053847075201,0.270804930911432,0.377640639611504
298,19,0.156203778528078,0.286386281994819,0.0605195731396304,0.496890366337473
299,1,0.0522443633468985,0.157013270939571,0.442925849631222,0.347816516082309
299,2,0.240405176104918,0.0793911384660101,0.252588734429256,0.427614950999816
299,3,0.121883739500335,0.468575127095327,0.14144259769321,0.268098535711129
299,4,0.226980416086163,0.525661743250167,0.0331715303478223,0.214186310315847
299,5,0.0865548922432833,0.208691650306128,0.182144182613226,0.522609274837363
299,6,0.0495148527908557,0.483626711203087,0.162195697977556,0.304662738028501
299,7,0.0454929882380885,0.257667235067338,0.426960572498126,0.269879204196448
299,8,0.0593461879975904,0.0532446810269744,0.626827789475892,0.260581341499543
299,9,0.106069177744468,0.299008235709741,0.170432602226454,0.424489984319337
299,10,0.0728447850645888,0.183401281061158,0.404921876254771,0.338832057619482
299,11,0.16485540266892,0.405624968863796,0.0749414203584277,0.354578208108856
299,12,0.299024267165394,0.32125374924956,0.148796998329914,0.230924985255132
299,13,0.218293348481678,0.237078905451969,0.205098539020129,0.339529207046224
299,14,0.0571283928352635,0.127427402834915,0.58821162981264,0.227232574517182
299,15,0.42188284443798,0.110975465866978,0.309239141500013,0.157902548195028
299,16,0.472321810917399,0.0998088742459671,0.199580932776232,0.228288382060402
299,17,0.155225376016649,0.373972912098196,0.0878823170759425,0.382919394809212
299,18,0.328293560010732,0.144460052060405,0.168747801464912,0.358498586463951
299,19,0.0319816286942298,0.672680686010095,0.0404615281855169,0.254876157110159
300,1,0.10197959128735,0.275247243245646,0.380063239581979,0.242709925885025
300,2,0.375011971366978,0.126525812822435,0.333174477593738,0.16528773821685
300,3,0.686081430804352,0.0914509967604464,0.0975501653476159,0.124917407087585
300,4,0.154549445737931,0.692185620137297,0.0318750179006184,0.121389916224153
300,5,0.156594348360285,0.125904212067575,0.372458082584365,0.345043356987775
300,6,0.0892950040456763,0.174113883205152,0.35857509715565,0.378016015593522
300,7,0.0633903273206715,0.480191326016342,0.293291407839961,0.163126938823026
300,8,0.134496527832795,0.421942634404023,0.366844184213126,0.0767166535500554
300,9,0.175826239454515,0.128683314800613,0.462489650070523,0.233000795674349
300,10,0.573776201133551,0.199639354349438,0.0884329034737043,0.138151541043307
300,11,0.0313173386354696,0.560576402230628,0.336665647597055,0.0714406115368476
300,12,0.0450141429629963,0.603741015080794,0.214376662263193,0.136868179693017
300,13,0.300112099238501,0.253435750994696,0.270085843700818,0.176366306065985
300,14,0.20652602354175,0.188025489461851,0.368193689125399,0.237254797871
300,15,0.045631417502676,0.282687561777477,0.51016570526515,0.161515315454697
300,16,0.157318005374592,0.142331778666106,0.38063581801792,0.319714397941382
300,17,0.0644067908397733,0.39093660275628,0.440529854960196,0.104126751443751
300,18,0.394642168798834,0.033598167042112,0.469653754496263,0.102105909662791
300,19,0.103855313751376,0.419902250464982,0.303464486283945,0.172777949499697
301,1,0.612457088833115,0.0474345229189519,0.0455910343837578,0.294517353864176
301,2,0.447230981306035,0.101469393945247,0.097832085849159,0.353467538899559
301,3,0.241285175530263,0.139230332894733,0.079001160495274,0.54048333107973
301,4,0.139105461825654,0.163184367746339,0.11101455383147,0.586695616596537
301,5,0.08973933305166,0.219571691181455,0.0928106764004934,0.597878299366392
301,6,0.336285087376705,0.204330822865213,0.276028456166996,0.183355633591086
301,7,0.402460434074375,0.300178242102753,0.0396510793679375,0.257710244454935
301,8,0.0166547476807182,0.421835408826327,0.401006073184302,0.160503770308653
301,9,0.0489484764619586,0.593466891299482,0.115272528363927,0.242312103874633
301,10,0.229684062561992,0.0721326224278584,0.159733605146292,0.538449709863857
301,11,0.0435798430879197,0.532288643799536,0.146859503507181,0.277272009605363
301,12,0.176711088397212,0.453028422663257,0.127660409932435,0.242600079007096
301,13,0.119282449155772,0.165903490059013,0.200109176480342,0.514704884304873
301,14,0.0816550001919499,0.0782719262312653,0.512548107450434,0.327524966126351
301,15,0.262011916446194,0.100623839953215,0.463195334414953,0.174168909185638
301,16,0.125972933715132,0.127843798578234,0.0867872792394442,0.65939598846719
301,17,0.114962423220049,0.047590504566965,0.291087521554243,0.546359550658743
301,18,0.23174112002211,0.0975624126098894,0.410408981982102,0.260287485385899
301,19,0.655571931553495,0.139415267296711,0.0434398852094367,0.161572915940358
302,1,0.0507737823712227,0.721919804375922,0.107642973095064,0.119663440157791
302,2,0.141400059073992,0.231353727870985,0.444119448617882,0.183126764437141
302,3,0.0514350799693523,0.580481366936158,0.25769190938087,0.11039164371362
302,4,0.0934419035107109,0.221304063806553,0.4682374026218,0.217016630060936
302,5,0.281223337817657,0.0408538836562548,0.567787283523046,0.110135495003043
302,6,0.0235428049173941,0.487196872553463,0.343625318319083,0.145635004210059
302,7,0.283994196855572,0.267931820703532,0.303663197253228,0.144410785187668
302,8,0.697244410082268,0.0357392813101192,0.177000765829823,0.0900155427777901
302,9,0.226977489064529,0.386752041872536,0.27933838364264,0.106932085420295
302,10,0.203614746215924,0.113809741586674,0.222673501163039,0.459902011034363
302,11,0.0565623399083296,0.424181726112947,0.41305584499434,0.106200088984384
302,12,0.351894490339106,0.188294201012731,0.127395681647195,0.332415627000969
302,13,0.472184512125646,0.188993329870798,0.106007103290953,0.232815054712603
302,14,0.16691488687863,0.464404124851975,0.0604334215115355,0.308247566757859
302,15,0.243590380822762,0.377953879567975,0.19467230293651,0.183783436672754
302,16,0.341918398455607,0.10473499228913,0.410054868040129,0.143291741215133
302,17,0.599544878549123,0.0791806807681438,0.18418535009596,0.137089090586774
302,18,0.11345597290865,0.0820908822903109,0.443309358935834,0.361143785865205
302,19,0.383947531213721,0.0515740149125246,0.428245920059985,0.136232533813769
303,1,0.176152671960372,0.145424748547964,0.365567894277279,0.312854685214386
303,2,0.087237974541875,0.150297868897106,0.446226922015496,0.316237234545523
303,3,0.456570510499495,0.225261453289152,0.0956442765788896,0.222523759632463
303,4,0.198436915277983,0.105884984131631,0.0913135574946929,0.604364543095692
303,5,0.292202620755085,0.13588946245276,0.0737959316987346,0.49811198509342
303,6,0.213579696143582,0.0415198115412777,0.527854925318103,0.217045566997038
303,7,0.185376525270282,0.531719711070903,0.058076294679377,0.224827468979439
303,8,0.148861569336135,0.253077714016391,0.35275660968066,0.245304106966814
303,9,0.215456649677908,0.216768853639921,0.27614036419384,0.291634132488331
303,10,0.432050360908611,0.141152318916594,0.182138854152084,0.244658466022712
303,11,0.156606795392385,0.389835838335743,0.311773706816046,0.141783659455826
303,12,0.258929779246512,0.177012031062321,0.395245007458461,0.168813182232706
303,13,0.766547730418222,0.0896562200349424,0.038747438554713,0.105048610992123
303,14,0.119387849546042,0.0306592499717957,0.574117387389513,0.27583551309265
303,15,0.163731080300633,0.108534273741318,0.25358695810196,0.474147687856089
303,16,0.0874330503277973,0.432566512619096,0.119750138168044,0.360250298885063
303,17,0.284760268803023,0.144304068249087,0.351294519374913,0.219641143572978
303,18,0.136245450741066,0.607923184365293,0.0615554178781781,0.194275947015463
303,19,0.199708433862993,0.403923219008316,0.173409327715109,0.222959019413581
304,1,0.531699832170198,0.0652427508889836,0.174681491682769,0.228375925258049
304,2,0.171538507298004,0.406401603208042,0.161774588008318,0.260285301485636
304,3,0.164321536073102,0.320935067800193,0.322447358525619,0.192296037601086
304,4,0.104262647251619,0.0895852283455165,0.317788065626717,0.488364058776148
304,5,0.0769540379124057,0.148950964101843,0.340694174805888,0.433400823179863
304,6,0.375084779395452,0.0704206163618165,0.175415339474767,0.379079264767964
304,7,0.0574116278723814,0.169640799025499,0.510174374191974,0.262773198910146
304,8,0.181272562288495,0.070844282385651,0.316615265406396,0.431267889919459
304,9,0.140621882997423,0.142336099394083,0.46512347698208,0.251918540626414
304,10,0.19312274153858,0.160264973422341,0.35900998861925,0.287602296419829
304,11,0.235532427460033,0.305192578119962,0.0907408621944716,0.368534132225534
304,12,0.118776980154688,0.102573507910922,0.370433186746552,0.408216325187838
304,13,0.351481592070313,0.118231263668128,0.322891763800209,0.20739538046135
304,14,0.242449877601655,0.261456872533369,0.20735306260422,0.288740187260756
304,15,0.409837782897699,0.324254001255742,0.131250370582547,0.134657845264012
304,16,0.46868318201528,0.168227608126191,0.173188785774416,0.189900424084112
304,17,0.380822634273569,0.11752187090718,0.131326483450843,0.370329011368408
304,18,0.105027751733463,0.135682440243349,0.303960491623006,0.455329316400183
304,19,0.169833412825651,0.29731025251589,0.252051856783479,0.28080447787498
305,1,0.705198459735001,0.0413816386153218,0.0813731194383779,0.1720467822113
305,2,0.177918476247424,0.103785825076608,0.158435487828422,0.559860210847546
305,3,0.078361251628147,0.19919514901577,0.105825462367481,0.616618136988602
305,4,0.119889650635278,0.427266297619578,0.352892511910486,0.0999515398346573
305,5,0.0841153643661064,0.40125001687011,0.324750266752691,0.189884352011093
305,6,0.173598705131236,0.207268300376874,0.358826144209979,0.260306850281911
305,7,0.0887665408877228,0.604000239279833,0.0970570231490477,0.210176196683396
305,8,0.0928451394107806,0.385407125496981,0.109874479917082,0.411873255175157
305,9,0.0793968536832756,0.36690916979539,0.229185342481717,0.324508634039618
305,10,0.0901183316860526,0.539558688516783,0.249339959845529,0.120983019951635
305,11,0.441895722805005,0.174522008046561,0.040302746609329,0.343279522539104
305,12,0.267675188519963,0.0898859197151331,0.339558476206359,0.302880415558546
305,13,0.562295674506814,0.0786974023771496,0.0865465065992528,0.272460416516784
305,14,0.174338121270443,0.499851127776001,0.154574856742468,0.171235894211088
305,15,0.329557373230188,0.0420508116574072,0.334855493685144,0.29353632142726
305,16,0.194722596695399,0.151998655459729,0.434681508105006,0.218597239739866
305,17,0.23465940028656,0.481838607777354,0.0407199699210346,0.242782022015051
305,18,0.0715631922553299,0.233696760585314,0.269260777457971,0.425479269701384
305,19,0.157153240407006,0.0730825694300936,0.282155326592006,0.487608863570894
306,1,0.143164277720275,0.265356929864656,0.128412706807401,0.463066085607669
306,2,0.129032610230605,0.445339641445069,0.111208123417933,0.314419624906393
306,3,0.0780171679489584,0.376884616898591,0.331205922468882,0.213892292683569
306,4,0.592864850124625,0.0988445858441462,0.104075478327793,0.204215085703435
306,5,0.200642156396694,0.0747761932225399,0.51461907595968,0.209962574421086
306,6,0.355792439411785,0.431326705507094,0.030344824728714,0.182536030352407
306,7,0.107256684361707,0.369841904586344,0.102505714171465,0.420395696880484
306,8,0.216749765811908,0.382831396527434,0.24236092076803,0.158057916892628
306,9,0.300870554816584,0.0670566538787751,0.370970082292423,0.261102709012218
306,10,0.0869369057265694,0.0781648335446572,0.262962064909409,0.571936195819365
306,11,0.205566173533089,0.150539881208414,0.147357934903591,0.496536010354905
306,12,0.217118189647212,0.475276524473982,0.0946724111213351,0.212932874757471
306,13,0.212844196584167,0.287688566442831,0.164307854498479,0.335159382474522
306,14,0.0494741520720739,0.284492750031932,0.502807285297637,0.163225812598357
306,15,0.428785241990247,0.255815103478313,0.0485476988016654,0.266851955729775
306,16,0.0440558311002103,0.201104368016401,0.209054435019294,0.545785365864095
306,17,0.0928986783181895,0.191858686154102,0.500730416749363,0.214512218778346
306,18,0.0470411716598098,0.675069569293859,0.0689968008918889,0.208892458154442
306,19,0.0562489798828568,0.295488926160541,0.426719242614993,0.221542851341609
307,1,0.299268365379275,0.0715123916888122,0.426345231666431,0.202874011265482
307,2,0.471341846382149,0.132130219380508,0.168932190629476,0.227595743607867
307,3,0.207340316319155,0.0589135807459125,0.601193029245212,0.132553073689721
307,4,0.0853647956715516,0.101861866599463,0.26605185168863,0.546721486040356
307,5,0.0751415839318171,0.044286272449242,0.682296154961877,0.198275988657064
307,6,0.461884663250318,0.0609768449336049,0.102278791963571,0.374859699852506
307,7,0.274282890640877,0.157976034883734,0.22623201197531,0.341509062500079
307,8,0.19129298301009,0.33559816094765,0.0887430663100137,0.384365789732246
307,9,0.0421488859862591,0.239604996981441,0.5539699444522,0.164276172580101
307,10,0.662455563128253,0.0523411610961571,0.0394286758882239,0.245774599887366
307,11,0.0419748141075122,0.384966626782814,0.315696838107659,0.257361721002015
307,12,0.0540794528605135,0.120980827203127,0.325949249515385,0.498990470420975
307,13,0.0605447314551574,0.189351745318916,0.260910624874327,0.4891928983516
307,14,0.23627657683811,0.272833734203504,0.310259226426187,0.180630462532199
307,15,0.0408257320817828,0.254803569850593,0.240652410145992,0.463718287921632
307,16,0.424096282650302,0.0517280258762557,0.292388593045328,0.231787098428115
307,17,0.107257218795885,0.403280933357183,0.201972981766078,0.287488866080853
307,18,0.139919175394422,0.194371318130605,0.304586943940321,0.361122562534652
307,19,0.165584410850535,0.0999398609095729,0.506160161840649,0.228315566399244
308,1,0.429246105828216,0.12501628012353,0.115525305735138,0.330212308313117
308,2,0.234499707119149,0.184169195589236,0.373418234009337,0.207912863282278
308,3,0.202936149017816,0.0764268636690376,0.485979381622883,0.234657605690264
308,4,0.0960776917177277,0.0389801320846535,0.750757664438033,0.114184511759586
308,5,0.51761620950519,0.13326563770953,0.0847390587962929,0.264379093988986
308,6,0.052266452546216,0.487133650639436,0.33005399154249,0.130545905271859
308,7,0.156221230893805,0.149351106142405,0.535191584672069,0.159236078291721
308,8,0.154375827209906,0.463052264067481,0.226414248774718,0.156157659947895
308,9,0.214526586789643,0.377666291367591,0.107062099371401,0.300745022471365
308,10,0.0543107035845116,0.412398762713887,0.274859369931712,0.25843116376989
308,11,0.172673245527402,0.128171024026581,0.225552945386854,0.473602785059163
308,12,0.03038810512411,0.209651818656921,0.597203427889587,0.162756648329382
308,13,0.0954833441531579,0.170862864823629,0.584167647251517,0.149486143771696
308,14,0.111463002100238,0.131595147090293,0.291373788725937,0.465568062083531
308,15,0.517830860558079,0.067804089095291,0.22579387809663,0.18857117225
308,16,0.173461126256249,0.285846333090561,0.314737441766591,0.225955098886599
308,17,0.54902077542826,0.0356449142748555,0.168675258236623,0.246659052060261
308,18,0.479069027311704,0.0820304504051825,0.133401944399877,0.305498577883236
308,19,0.359523337405,0.11326760956929,0.317218007458981,0.20999104556673
309,1,0.457124181657611,0.376741851762187,0.022257766836073,0.143876199744129
309,2,0.22564752573668,0.17808904528378,0.208509677895549,0.387753751083992
309,3,0.42974834346397,0.344382682806312,0.0527979737180363,0.173071000011682
309,4,0.173159015465741,0.287795795878182,0.369050564857598,0.169994623798478
309,5,0.574808555772047,0.256600146272732,0.0310046597094636,0.137586638245758
309,6,0.0831485129760071,0.354674287406531,0.308152801005308,0.254024398612154
309,7,0.390564874017308,0.252759550674877,0.230218573092736,0.126457002215079
309,8,0.0939721260793618,0.185652486816995,0.414515908643261,0.305859478460382
309,9,0.0339050435602221,0.347283346493483,0.477721342602994,0.141090267343301
309,10,0.136063465784722,0.0750945325705833,0.647275751422885,0.141566250221809
309,11,0.144309825206818,0.175090337137326,0.366724646862136,0.31387519079372
309,12,0.313168496735597,0.327186901498427,0.193371278145031,0.166273323620946
309,13,0.524685955997107,0.0944041285525092,0.117926374897271,0.262983540553114
309,14,0.137727386025849,0.202197861341813,0.533136085652012,0.126938666980325
309,15,0.326715914210524,0.303134610925105,0.120414671913296,0.249734802951075
309,16,0.340914031358507,0.459204939837248,0.108645151010466,0.0912358777937788
309,17,0.0222262341489678,0.533235319286707,0.355313184689509,0.0892252618748156
309,18,0.183513932727157,0.484617263641912,0.0980280582457001,0.233840745385231
309,19,0.759536690382471,0.0774223469725747,0.0871514863248502,0.0758894763201042
310,1,0.120301380006755,0.0396773215008612,0.463394080690376,0.376627217802008
310,2,0.280236667022287,0.166008477305732,0.26416652928766,0.289588326384321
310,3,0.0983116929020023,0.421199139204149,0.0703469455235095,0.410142222370339
310,4,0.0399833069401596,0.115746368062669,0.255073885501223,0.589196439495948
310,5,0.0929960590158249,0.238691920534651,0.0856007801629652,0.582711240286559
310,6,0.13844711617622,0.213054952718933,0.15360664591027,0.494891285194578
310,7,0.185911199977634,0.37530797513523,0.0354225218083082,0.403358303078828
310,8,0.0766314018877594,0.621871717978377,0.0256550376897037,0.27584184244416
310,9,0.141455331756598,0.44535622468089,0.0525871439476562,0.360601299614855
310,10,0.272988053543368,0.234489428053365,0.324735754819675,0.167786763583592
310,11,0.0554117644509668,0.0663976971131352,0.52452807608032,0.353662462355578
310,12,0.220118633191676,0.331878681958963,0.157018791993999,0.290983892855362
310,13,0.027495066874054,0.51013835079147,0.153557911332433,0.308808671002043
310,14,0.0792437313575914,0.0526850693508281,0.457449937814689,0.410621261476892
310,15,0.219190065240112,0.0901165184457736,0.494585650314349,0.196107765999766
310,16,0.186496306774798,0.0630340190496728,0.324202151639621,0.426267522535909
310,17,0.239699531609996,0.168510027607297,0.167983680632126,0.423806760150581
310,18,0.303329495399948,0.433022431426951,0.0757751212461136,0.187872951926987
310,19,0.195522744685678,0.341298773172954,0.0849485744569027,0.378229907684465
311,1,0.0855861468674336,0.557432204932834,0.0942801186707971,0.262701529528935
311,2,0.0898194564197367,0.409839337811884,0.0652386376142402,0.435102568154139
311,3,0.281267304511534,0.1471989073635,0.0933318069047893,0.478201981220177
311,4,0.463968958407101,0.040532455440722,0.0852938811258122,0.410204705026365
311,5,0.254584837460614,0.1106870562841,0.459508740940931,0.175219365314355
311,6,0.201512011860919,0.135456052038699,0.0936925835595635,0.569339352540819
311,7,0.420868543011489,0.183378281094431,0.0879041937842895,0.30784898210979
311,8,0.340138386467052,0.0923737549074266,0.0909892286171615,0.47649863000836
311,9,0.435050953226503,0.0516154382638248,0.143720085868283,0.36961352264139
311,10,0.291191731049783,0.346679562881382,0.0817032058320387,0.280425500236797
311,11,0.559184025616639,0.144327509288329,0.0739903707858857,0.222498094309146
311,12,0.0411431608559027,0.640612176608519,0.13730146948844,0.180943193047138
311,13,0.595451118642844,0.0547876397547114,0.0524675242079308,0.297293717394514
311,14,0.19640154322954,0.0692329508222717,0.371783101688192,0.362582404259996
311,15,0.270119665146358,0.0782413632832588,0.307852025643713,0.343786945926671
311,16,0.0456981315321387,0.183177891366105,0.171492183225752,0.599631793876005
311,17,0.0368942391465014,0.363355471700805,0.278535551283372,0.321214737869321
311,18,0.0135964492042341,0.663081460970344,0.146861714529996,0.176460375295426
311,19,0.539692542303066,0.137467313677588,0.109194578554782,0.213645565464563
312,1,0.250209256854699,0.528924379152136,0.0186590154197599,0.202207348573405
312,2,0.513507268656633,0.0643057766086413,0.120462964707865,0.30172399002686
312,3,0.0654792803650802,0.20528666933294,0.308701551226645,0.420532499075334
312,4,0.138461124879432,0.0480685667676557,0.524505189721697,0.288965118631215
312,5,0.0636001417397024,0.497259210339605,0.103772925950662,0.335367721970031
312,6,0.44940537622704,0.103584788962493,0.102148307446877,0.34486152736359
312,7,0.299304934757023,0.205291965769246,0.261472836994985,0.233930262478746
312,8,0.0206900767417092,0.368293267409003,0.378585268111798,0.23243138773749
312,9,0.53958084160103,0.165686614824563,0.0844839848926952,0.210248558681712
312,10,0.181706425695396,0.131748334900214,0.191153748014487,0.495391491389902
312,11,0.259550664765446,0.286728038936499,0.246021504847989,0.207699791450067
312,12,0.128580739906818,0.149646979562447,0.0752684633913068,0.646503817139429
312,13,0.318594742812637,0.475273810531113,0.0382420272020854,0.167889419454164
312,14,0.221159679055522,0.327048189657204,0.285259962202712,0.166532169084562
312,15,0.419018701266563,0.171262187276148,0.0904205778272327,0.319298533630057
312,16,0.109018908258357,0.306447070920667,0.407216468882102,0.177317551938874
312,17,0.116358029847867,0.522227531079034,0.0641498558125459,0.297264583260554
312,18,0.399047907910274,0.203834288123946,0.101734838857799,0.295382965107982
312,19,0.111311078007658,0.327678523542846,0.270635071163688,0.290375327285808
313,1,0.0937942865787954,0.486158835550464,0.126116862413185,0.293930015457555
313,2,0.337840802340873,0.354502768791144,0.0294705790390706,0.278185849828912
313,3,0.0550668788181177,0.0895063999233867,0.224930745925104,0.630495975333392
313,4,0.354266892854903,0.297087130141293,0.072425867540226,0.276220109463578
313,5,0.19024747534322,0.129885531540277,0.204201009773038,0.475665983343464
313,6,0.0772641771178349,0.605158708433061,0.0861780948442166,0.231399019604888
313,7,0.204587796553095,0.409379721978825,0.122264381084824,0.263768100383256
313,8,0.0859926112948691,0.326691290708148,0.22279205958301,0.364524038413973
313,9,0.0929953400319463,0.305852434932787,0.14017743568366,0.460974789351607
313,10,0.335902843721744,0.156838229517317,0.13712198620476,0.370136940556179
313,11,0.20745681804534,0.0416645253308449,0.321626446127439,0.429252210496377
313,12,0.0914802596700611,0.180747492008441,0.245100749304948,0.482671499016551
313,13,0.51440486116849,0.0657887815485377,0.0826021039782947,0.337204253304678
313,14,0.254528226960081,0.325400245330284,0.185417316494471,0.234654211215164
313,15,0.177246531853723,0.337167975204486,0.0976108425584842,0.387974650383307
313,16,0.256763284917976,0.133223267016145,0.186385691786617,0.423627756279262
313,17,0.0966097218684076,0.0890387152788545,0.460546151563362,0.353805411289376
313,18,0.401714219365904,0.141361994992386,0.0431975899322278,0.413726195709483
313,19,0.190522781304901,0.184187868266216,0.0790921925486337,0.54619715788025
314,1,0.156984712665454,0.316839348564122,0.0921968188625135,0.433979119907911
314,2,0.121181851769278,0.0925887718990685,0.489196350252116,0.297033026079538
314,3,0.0153738645003242,0.528344515785058,0.0987221467969514,0.357559472917667
314,4,0.0682300029788098,0.0618682717489218,0.553616419140231,0.316285306132037
314,5,0.136147766011905,0.331362864031874,0.0244685443382575,0.508020825617963
314,6,0.0459132730765004,0.563829960620821,0.117676243118826,0.272580523183853
314,7,0.036300460877624,0.374285627132335,0.294550174702582,0.29486373728746
314,8,0.146838417688369,0.273019129833284,0.108733100970577,0.471409351507769
314,9,0.175652142336359,0.0699668627628708,0.23385294005287,0.5205280548479
314,10,0.11045739913438,0.0613180652012041,0.283946658886378,0.544277876778038
314,11,0.230384181329154,0.265362539457141,0.28999617750384,0.214257101709865
314,12,0.204309220857663,0.439742488485117,0.0560693259573767,0.299878964699844
314,13,0.102060878994925,0.230082957025618,0.22582063487264,0.442035529106816
314,14,0.1835358417947,0.252611289008115,0.0290961109185368,0.534756758278649
314,15,0.280610117431117,0.113610984536937,0.100444512005934,0.505334386026012
314,16,0.304186765179588,0.304338539297828,0.111147378743103,0.280327316779481
314,17,0.178718645942741,0.11792622269544,0.0884000743947582,0.614955056967061
314,18,0.246399521471096,0.134488715505109,0.138119799905282,0.480991963118513
314,19,0.0839634757058949,0.0541764845999122,0.190600376249308,0.671259663444885
315,1,0.254013856351383,0.341694893268445,0.0636544279177114,0.340636822462461
315,2,0.15276704863293,0.20684216334199,0.316114963246449,0.324275824778631
315,3,0.333427018569256,0.0372014436814941,0.282442885350704,0.346928652398546
315,4,0.271557087950197,0.380135636779651,0.0978915057326119,0.25041576953754
315,5,0.0595210032120412,0.0778162838136096,0.559908729837343,0.302753983137007
315,6,0.062475281936868,0.0520249430037122,0.429137095092896,0.456362679966524
315,7,0.208366435171104,0.126960072915749,0.0920626910303498,0.572610800882797
315,8,0.636407996045855,0.0729708583592337,0.0864447161703579,0.204176429424554
315,9,0.118774901192562,0.118411678406867,0.590199801422592,0.17261361897798
315,10,0.319745589656111,0.535435060163502,0.0436863491062573,0.101133001074129
315,11,0.15883105342059,0.405949283825787,0.192794590454396,0.242425072299227
315,12,0.170178224442385,0.421341492076007,0.292659801507564,0.115820481974044
315,13,0.0517778318249991,0.44950661844337,0.0907297225143656,0.407985827217265
315,14,0.178214405769346,0.320392590090656,0.399562674869531,0.101830329270467
315,15,0.0382400924563511,0.0474626459296174,0.776659068714595,0.137638192899437
315,16,0.0950031385109375,0.405779971388219,0.180675722196681,0.318541167904162
315,17,0.0977796150215963,0.117467999572972,0.468686485746845,0.316065899658586
315,18,0.0464768358167503,0.0569035426654247,0.651623027051796,0.244996594466029
315,19,0.246236460684711,0.270899119117176,0.148658036127738,0.334206384070375
316,1,0.439982570213918,0.140573535246383,0.0352150629735194,0.384228831566179
316,2,0.468309932933669,0.289857690076654,0.0832710796056282,0.158561297384049
316,3,0.0586994722063425,0.0529013899071749,0.68880953057152,0.199589607314963
316,4,0.122602711118755,0.112367354486283,0.469035151714895,0.295994782680067
316,5,0.36469393393776,0.168567452123874,0.0543347001150072,0.412403913823358
316,6,0.0730010873579264,0.15453857324481,0.425198676157735,0.347261663239528
316,7,0.145667716367448,0.41301819778468,0.174835447224239,0.266478638623633
316,8,0.0721081154682101,0.0835232791739632,0.367150587044267,0.47721801831356
316,9,0.191151372732123,0.592208731955207,0.031776601381702,0.184863293930968
316,10,0.479017172772253,0.0832536386189359,0.169369977501879,0.268359211106932
316,11,0.084438236939853,0.116318967282099,0.319556323407435,0.479686472370613
316,12,0.349618395055853,0.25878826581457,0.238020215169337,0.15357312396024
316,13,0.315125965099495,0.217958627478856,0.110800920885852,0.356114486535797
316,14,0.233575980901239,0.298616481202784,0.110073746632729,0.357733791263248
316,15,0.080417096855874,0.563537927539528,0.0434656586470362,0.312579316957561
316,16,0.132122177830232,0.247308540541615,0.213071717283333,0.40749756434482
316,17,0.503557793910412,0.053857283955143,0.25019194265032,0.192392979484125
316,18,0.550513533230983,0.0519627432275342,0.129489275812301,0.268034447729182
316,19,0.345664622223118,0.351757545270669,0.0258103912040925,0.276767441302121
317,1,0.193036704392052,0.370122475757506,0.0619924911060247,0.374848328744417
317,2,0.476226594932649,0.0950548401157721,0.191424651608376,0.237293913343202
317,3,0.497521400628995,0.18217455890501,0.0918536033910559,0.228450437074939
317,4,0.0992289963738871,0.264059060251779,0.163741955367103,0.472969988007231
317,5,0.0524463395597386,0.109595877178376,0.459749773189286,0.378208010072599
317,6,0.0718603346016388,0.0473576500343895,0.404453337798546,0.476328677565426
317,7,0.207126958409507,0.0604332490481014,0.442145907251305,0.290293885291087
317,8,0.119902383853394,0.463540799308593,0.210308003368078,0.206248813469935
317,9,0.545535450122218,0.0339511715906484,0.235758700432403,0.18475467785473
317,10,0.459834347487165,0.158694823108472,0.14074041027128,0.240730419133083
317,11,0.03623286425156,0.280921385493906,0.386432832704007,0.296412917550527
317,12,0.430250126541225,0.119236843089271,0.0572923078333829,0.393220722536121
317,13,0.0364850954949463,0.553825327208138,0.139706718672727,0.269982858624188
317,14,0.218652907298219,0.132386596036114,0.341008537984492,0.307951958681174
317,15,0.0616729319805329,0.494643363943757,0.135605311804806,0.308078392270904
317,16,0.246224753064455,0.10259358450006,0.490575272227868,0.160606390207617
317,17,0.0906674992933817,0.123902441420398,0.0691293561267701,0.71630070315945
317,18,0.585345956279898,0.197488969061291,0.0285265230291856,0.188638551629625
317,19,0.387160032027257,0.127715034252435,0.0956912530338654,0.389433680686443
318,1,0.0344861776622782,0.541047919934834,0.0501092681365158,0.374356634266372
318,2,0.0885480741689567,0.416464411672865,0.198038186876751,0.296949327281428
318,3,0.113244446544009,0.290968706623466,0.105944617781291,0.489842229051234
318,4,0.472573886569088,0.112356452207665,0.0934246893687238,0.321644971854524
318,5,0.402816226464661,0.111119251205772,0.3261646529874,0.159899869342168
318,6,0.0779595199984852,0.0414040815376095,0.66323708777451,0.217399310689395
318,7,0.105673984739136,0.174262723558991,0.520690507942414,0.19937278375946
