Case,Task,ts_Ch1,ts_Ch2,ts_Ch3,ts_Ch4
304,13,0.346002536387139,0.0847887248122169,0.260751625670744,0.3084571131299
304,14,0.298180381245814,0.229967376649836,0.154000647364608,0.317851594739742
304,15,0.342960263403105,0.33488252499601,0.158423517276084,0.163733694324801
304,16,0.550932551098264,0.134698966708902,0.135794925797243,0.178573556395591
304,17,0.484519466450547,0.109883693797797,0.128022538089344,0.277574301662312
304,18,0.13633583733914,0.104365107364942,0.47646149270077,0.282837562595148
304,19,0.236198924863699,0.240865363498486,0.149627195564474,0.373308516073342
305,1,0.679806137263836,0.0136883696151356,0.064385167582398,0.242120325538631
305,2,0.16340622998459,0.0933392481569223,0.142749379129927,0.60050514272856
305,3,0.0628614527720559,0.16799718708658,0.0989341525366427,0.670207207604721
305,4,0.132055118386359,0.358364545874537,0.339293923472822,0.170286412266283
305,5,0.0556507918494224,0.39552725446331,0.329764118701009,0.219057834986259
305,6,0.157021820974029,0.0953647968031798,0.355184257028363,0.392429125194429
305,7,0.0493372749802197,0.642621897609145,0.0747695120268611,0.233271315383774
305,8,0.0974325386617981,0.430028493958464,0.128771339380342,0.343767627999396
305,9,0.0747515732287472,0.318599164399096,0.322981076925577,0.28366818544658
305,10,0.0937235706493733,0.479108926888944,0.251450506233741,0.175716996227942
305,11,0.619280345372448,0.155385366926546,0.0247937657715881,0.200540521929418
305,12,0.320091729504996,0.0445712090401082,0.314416902876084,0.320920158578812
305,13,0.639388396303995,0.0575642024193832,0.0579425971112604,0.245104804165362
305,14,0.177537945842804,0.472759252908548,0.120301271333154,0.229401529915493
305,15,0.431454783187283,0.0177635855597722,0.358783055851653,0.191998575401292
305,16,0.234119351993895,0.0898322115186509,0.493144894522697,0.182903541964757
305,17,0.239885442984882,0.503927307605678,0.035262228229198,0.220925021180242
305,18,0.0610476954320494,0.20268541537212,0.436921950701734,0.299344938494096
305,19,0.13703490292612,0.0517419918147108,0.370119480314608,0.441103624944561
306,1,0.144429679083525,0.186629758324798,0.0632769963353085,0.605663566256368
306,2,0.104291316370432,0.585843689747647,0.0794364914057759,0.230428502476145
306,3,0.104843065399509,0.276569523773287,0.307661369433077,0.310926041394128
306,4,0.606055077437349,0.0735978334315742,0.0499428840263302,0.270404205104747
306,5,0.214802385734652,0.0372575780364543,0.539347413290834,0.20859262293806
306,6,0.338520952941958,0.378483211969023,0.0291226532710059,0.253873181818014
306,7,0.0579433997302245,0.456861288826183,0.0780146832940048,0.407180628149588
306,8,0.285139314039984,0.264963422894008,0.20275740108552,0.247139861980488
306,9,0.272967522374648,0.0359905418331495,0.310681596399203,0.380360339392999
306,10,0.0678095745371807,0.0529244012083419,0.267527123084786,0.611738901169692
306,11,0.155741322716819,0.10267873875047,0.0883030404588828,0.653276898073828
306,12,0.176371657029496,0.519134001564709,0.0961312469843288,0.208363094421467
306,13,0.171279135589459,0.363401671381006,0.122402874051736,0.342916318977799
306,14,0.0373136442028866,0.256397753619559,0.494952164853926,0.211336437323628
306,15,0.446161432692422,0.299866628824559,0.0441260402277766,0.209845898255243
306,16,0.0434257316241869,0.275447962888596,0.214928209814398,0.466198095672819
306,17,0.082157029866559,0.194655222607575,0.469314565707852,0.253873181818014
306,18,0.0491181155213533,0.661783366610524,0.0448213867820415,0.244277131086081
306,19,0.0337675442418432,0.352833922471403,0.394731124074153,0.2186674092126
307,1,0.262135366672721,0.0390888975536319,0.409580236566172,0.289195499207476
307,2,0.522232849700914,0.0939928128684456,0.127674650036643,0.256099687393998
307,3,0.20438850359899,0.0440771054289776,0.514810517631991,0.236723873340041
307,4,0.0645281825056827,0.09623180170011,0.429815005181442,0.409425010612766
307,5,0.0615368163362988,0.0195636335288364,0.693261500561096,0.225638049573769
307,6,0.443316184590789,0.0444798334168732,0.0467271579546568,0.465476824037681
307,7,0.179137068368661,0.0579708502229694,0.334001188459477,0.428890892948893
307,8,0.135010106302151,0.362298464618054,0.0567000175984328,0.445991411481362
307,9,0.0220648914107346,0.160607348447893,0.607999551311404,0.209328208829968
307,10,0.705831470872286,0.0335014971919954,0.0289245141747163,0.231742517761002
307,11,0.0265299057076646,0.381019144203254,0.347744247284932,0.244706702804149
307,12,0.0522797515202015,0.0637882470101547,0.286197036106591,0.597734965363053
307,13,0.0524432043480588,0.125614353923234,0.188787068424086,0.633155373304621
307,14,0.192699550066175,0.328709219018741,0.286102961444506,0.192488269470578
307,15,0.04535422146375,0.280412509426858,0.223893279575923,0.450339989533469
307,16,0.395752318917056,0.0376347331077807,0.266513237715202,0.300099710259961
307,17,0.152466990214456,0.332906577921638,0.158674004767655,0.355952427096252
307,18,0.123985654611785,0.151436444619838,0.405936252056882,0.318641648711495
307,19,0.153433496618585,0.103083863781064,0.539915402262269,0.203567237338082
308,1,0.333093642734353,0.115551381607387,0.162564909879115,0.388790065779145
308,2,0.24269789098913,0.143202719469564,0.438214413715288,0.175884975826018
308,3,0.290326571861735,0.0638625094768012,0.463527681883645,0.182283236777819
308,4,0.0876741149782801,0.0498979469307255,0.710035205177393,0.152392732913602
308,5,0.492951165856337,0.106558079234399,0.111049814544569,0.289440940364695
308,6,0.100711621467185,0.417427520735489,0.34929102946739,0.132569828329935
308,7,0.207814073419793,0.177747991911011,0.445520744394551,0.168917190274645
308,8,0.166625933557446,0.346400268953713,0.231894227858288,0.255079569630553
308,9,0.179761458442058,0.345247853330736,0.143077807566841,0.331912880660366
308,10,0.0555606197317993,0.342578401546277,0.332040210363563,0.269820768358361
308,11,0.190696142232142,0.0870998679783906,0.243643625666591,0.478560364122877
308,12,0.0410780367464648,0.224284075054081,0.588416087359935,0.146221800839519
308,13,0.0877163500591188,0.172344422212329,0.552777753936714,0.187161473791838
308,14,0.0747808569210355,0.0964199223774918,0.234527868417225,0.594271352284247
308,15,0.500454224027041,0.0703012734822042,0.274715104227109,0.154529398263646
308,16,0.259915092265394,0.192136662109639,0.364075072486871,0.183873173138095
308,17,0.517635690719711,0.0345702926277454,0.172605243164438,0.275188773488105
308,18,0.566524411246271,0.0707084189632982,0.159429580515417,0.203337589275014
308,19,0.277815765306755,0.112161905388286,0.236570987496947,0.373451341808013
309,1,0.378177790329019,0.463158195608399,0.0589975547278601,0.0996664593347221
309,2,0.205850357470818,0.227125586947617,0.249508608945858,0.317515446635707
309,3,0.269458431153738,0.474349628034958,0.113147642626425,0.143044298184879
309,4,0.260215894466712,0.263291145545551,0.399343048156559,0.0771499118311784
309,5,0.523330155086325,0.296190776800003,0.114919961269737,0.0655591068439349
309,6,0.121526235294507,0.282712977519242,0.37854726196375,0.217213525222501
309,7,0.252226132634686,0.347509221989628,0.318659271207008,0.0816053741686775
309,8,0.142008765021855,0.150392279029634,0.440726357515853,0.266872598432658
309,9,0.0843779054573224,0.384829940825547,0.403986785601695,0.126805368115436
309,10,0.238886328376646,0.184334276966903,0.516854545944696,0.0599248487117548
309,11,0.29047732444457,0.261287512541412,0.267297729948971,0.180937433065047
309,12,0.386582533111984,0.205894274423486,0.204796451874257,0.202726740590273
309,13,0.45019847074954,0.104003970271792,0.264860125913621,0.180937433065047
309,14,0.137801448915703,0.286353106790304,0.500533150082707,0.075312294211286
309,15,0.399624762548896,0.234657296734471,0.161566495557304,0.204151445159329
309,16,0.418130715701104,0.346552005220668,0.177343121971713,0.0579741571065152
309,17,0.107203169755593,0.376473193617425,0.4480550798962,0.0682685567307825
309,18,0.273525582988999,0.381835481676577,0.141867130072861,0.202771805261563
309,19,0.663481217328414,0.0984100003720964,0.178692874452056,0.0594159078474345
310,1,0.106109177713055,0.0268607015482385,0.538619527896337,0.328410592842369
310,2,0.247626756453859,0.130661238665704,0.195594052992316,0.426117951888121
310,3,0.110413965478961,0.567918454032705,0.0472139028933647,0.27445367759497
310,4,0.036284798154847,0.0721732232192908,0.180243502643321,0.711298475982541
310,5,0.0784751151537998,0.324778904403895,0.0575947053072035,0.539151275135102
310,6,0.111538846256151,0.162385190962787,0.155363430311749,0.570712532469313
310,7,0.147287055962349,0.318462736070244,0.0205293548994937,0.513720853067914
310,8,0.0979312136912392,0.66817919318247,0.0134962612879401,0.22039333183835
310,9,0.137757641673915,0.550141577319176,0.0343410129040173,0.277759768102892
310,10,0.241011224552881,0.235122918763383,0.338524963242023,0.185340893441713
310,11,0.0324596352244508,0.0478000902098757,0.62637167892606,0.293368595639614
310,12,0.156832382863799,0.359475885640073,0.126813849256542,0.356877882239586
310,13,0.0166819629070594,0.663329915285384,0.102660443062538,0.217327678745019
310,14,0.0778253073306334,0.0310276690885097,0.664773422069252,0.226373601511605
310,15,0.182401875049219,0.0767595219316757,0.499345187576508,0.241493415442598
310,16,0.311866536826644,0.0287050671978545,0.446174846451712,0.21325354952379
310,17,0.219277597132232,0.167368743052752,0.168082228148918,0.445271431666099
310,18,0.37442426227801,0.376483774504366,0.0514771737894075,0.197614789428216
310,19,0.180201086521444,0.487092250458697,0.0766557793759624,0.256050883643896
311,1,0.0435307846882061,0.670362594808813,0.0741317007285214,0.21197491977446
311,2,0.0644982209500428,0.450287712142916,0.0443462561600302,0.440867810747011
311,3,0.267431770034642,0.111576509963986,0.0564426518054301,0.564549068195942
311,4,0.427518537802772,0.019667836148039,0.0466946770475808,0.506118949001608
311,5,0.259489524624525,0.0351875768248812,0.417331667502333,0.287991231048261
311,6,0.190317183844658,0.206319182032331,0.0972446851214034,0.506118949001608
311,7,0.408459774793109,0.110297541398042,0.039673437354286,0.441569246454563
311,8,0.579568905792394,0.0911675078706921,0.0628927991213675,0.266370787215547
311,9,0.551002030601323,0.0212162177440285,0.111283484565447,0.316498267089202
311,10,0.239455337308586,0.333321933939509,0.0808467495746421,0.346375979177263
311,11,0.63474043220883,0.0759509470600564,0.0470485421923738,0.24226007853874
311,12,0.0167580715905246,0.660800127085173,0.119790673673712,0.20265112765059
311,13,0.5933280142693,0.0351230780715474,0.0444205264888894,0.327128381170263
311,14,0.187776729862141,0.0336904044835681,0.218639236264591,0.559893629389701
311,15,0.233483773482868,0.0468511965362584,0.515712495653888,0.203952534326986
311,16,0.020653296513616,0.0942023442124286,0.134370614064382,0.750773745209574
311,17,0.0230927434518209,0.468080410548306,0.265520698189961,0.243306147809913
311,18,0.00565689487805358,0.63353847645024,0.110466284803569,0.250338343868137
311,19,0.48870212894959,0.0732184916828437,0.138910939748038,0.299168439619528
312,1,0.262524288240897,0.536026778408582,0.0112117010516668,0.190237232298854
312,2,0.699422080852593,0.0311363522889879,0.0899685138914905,0.179473052966928
312,3,0.05678800775478,0.195055000215978,0.427124213651728,0.321032778377515
312,4,0.123880966529271,0.0263750944814961,0.586514854016647,0.263229084972586
312,5,0.0940595446307903,0.577214657772066,0.0688389825412684,0.259886815055876
312,6,0.63385103622323,0.0536046679272071,0.0940712503437297,0.218473045505833
312,7,0.425530849873486,0.156073099157593,0.271021874877091,0.14737417609183
312,8,0.0290441696293197,0.365499978819193,0.360342314399822,0.245113537151665
312,9,0.632765168920965,0.11116693788895,0.059098949858794,0.196968943331291
312,10,0.252938667323518,0.109377794830872,0.206166625589873,0.431516912255737
312,11,0.254010627154656,0.225061120580113,0.290109231785288,0.230819020479943
312,12,0.200528724142343,0.151526766692248,0.0707771993539201,0.577167309811489
312,13,0.353375171718383,0.326716105163014,0.022971983099552,0.296936740019051
312,14,0.224466447684758,0.245703222564604,0.385739589486869,0.144090740263769
312,15,0.326730572121145,0.0853083714871454,0.0911477073645298,0.49681334902718
312,16,0.134007458792675,0.228860614439392,0.483078066640364,0.154053860127569
312,17,0.118614213652246,0.495662822770831,0.0870643569164284,0.298658606660494
312,18,0.476617436140734,0.121258541664912,0.101620638006402,0.300503384187952
312,19,0.107727965194225,0.225061882073114,0.318715691965958,0.348494460766703
313,1,0.0722895741615029,0.529273561395739,0.0853381443194891,0.31309872012327
313,2,0.374789257725344,0.311661776141542,0.0119239113694886,0.301625054763626
313,3,0.0452533590470699,0.0585683991148971,0.364247899447987,0.531930342390046
313,4,0.241038921477351,0.286448217868425,0.0547358712234808,0.417776989430743
313,5,0.188954142607193,0.153636063394154,0.155230707981642,0.502179086017011
313,6,0.046260751681125,0.441493051852432,0.082575839522554,0.429670356943889
313,7,0.144468949650928,0.408255715711691,0.0828467852928025,0.364428549344578
313,8,0.0658869336704499,0.301093205080749,0.207282926523439,0.425736934725363
313,9,0.0549896033757071,0.322460795376477,0.117650673192102,0.504898928055714
313,10,0.376253790118783,0.119234090288532,0.0695014607228536,0.435010658869831
313,11,0.172879146685591,0.0172407850983651,0.43464649826664,0.375233569949404
313,12,0.0695338200098814,0.194038938886468,0.364405719127809,0.372021521975842
313,13,0.657972531221113,0.0277007431369573,0.0473390995763916,0.266987626065538
313,14,0.140614705353676,0.440346297157978,0.181635694376583,0.237403303111763
313,15,0.128160065493913,0.261142818071013,0.0427011676109588,0.567995948824115
313,16,0.346137171926142,0.0685756288595232,0.157584695838691,0.427702503375643
313,17,0.0614662972408117,0.0593368657020206,0.557905227384959,0.321291609672209
313,18,0.630363420905622,0.0862093911473359,0.0137449311544501,0.269682256792593
313,19,0.122808149467492,0.12926520972068,0.110838767166832,0.637087873644996
314,1,0.120250137651585,0.359799515155687,0.0646240086299124,0.455326338562815
314,2,0.0924479802719007,0.0312000747097421,0.597480093746967,0.27887185127139
314,3,0.00531383091675689,0.527604132492036,0.0569075282322907,0.410174508358917
314,4,0.0245479447605813,0.0125186629796,0.590496557185156,0.372436835074663
314,5,0.048977111642246,0.50900452997366,0.00853437149569947,0.433483986888395
314,6,0.0129347102049993,0.643380398965085,0.0359629830838318,0.307721907746084
314,7,0.01242949460873,0.489905770325645,0.215243110201012,0.282421624864613
314,8,0.096422534521677,0.227137819729189,0.0780267930481318,0.598412852701002
314,9,0.218057488816914,0.0255435592879922,0.346224443536178,0.410174508358917
314,10,0.026844525996138,0.0377968365004981,0.379765028258391,0.555593609244973
314,11,0.35107941960109,0.184079148779136,0.216448153692849,0.248393277926925
314,12,0.153501254344465,0.444365655081546,0.0149376162774107,0.387195474296578
314,13,0.0749953956173742,0.26943911772345,0.191574147548088,0.463991339111087
314,14,0.218069427373207,0.243720527410883,0.015022654876892,0.523187390339019
314,15,0.347474811723502,0.0658233660308417,0.0440988080056195,0.542603014240037
314,16,0.301942274196496,0.305813137503044,0.0842249070409323,0.308019681259527
314,17,0.206261989128401,0.0582653540443503,0.0622584365018888,0.67321422032536
314,18,0.194109453894316,0.118615607009532,0.103601418524475,0.583673520571677
314,19,0.106238450403726,0.0279096342068449,0.139362196164835,0.726489719224595
315,1,0.307185163266336,0.406210655663566,0.0854780817997265,0.201126099270371
315,2,0.202658293355996,0.310325258601093,0.326597459717357,0.160418988325554
315,3,0.37676755168023,0.0464598291336256,0.27611228568979,0.300660333496355
315,4,0.28238997189106,0.397107441729139,0.12239843986891,0.198104146510892
315,5,0.0718956952235722,0.0885888062739851,0.668239313851,0.171276184651443
315,6,0.0523940812050768,0.0454976268414188,0.318714802662231,0.583393489291274
315,7,0.193551525463541,0.0952565033467611,0.0788927675374182,0.632299203652279
315,8,0.654976338212187,0.0893440086594938,0.0885912297171659,0.167088423411154
315,9,0.175612153384705,0.0991611214495996,0.567338940049172,0.157887785116524
315,10,0.395377880494077,0.399998641200058,0.0555203967898457,0.14910308151602
315,11,0.176334931933138,0.396514276303551,0.146094842934006,0.281055948829305
315,12,0.173126980815807,0.369238856580295,0.273774744205236,0.183859418398662
315,13,0.0547687980053942,0.401594134406718,0.114392782353774,0.429244285234114
315,14,0.258291815317967,0.265998481835449,0.333377468618908,0.142332234227676
315,15,0.046428763727651,0.0457975753756207,0.740685237485575,0.167088423411154
315,16,0.102408559796527,0.42673114989086,0.212090776115413,0.2587695141972
315,17,0.134154010169343,0.157581552402712,0.536584044618897,0.171680392809047
315,18,0.0832489913463562,0.0499494811140184,0.603836439829721,0.262965087709904
315,19,0.212465366997292,0.221109155424762,0.149071396499607,0.41735408107834
316,1,0.662377005881118,0.1371508225213,0.0627132896309744,0.137758881966608
316,2,0.595156699402752,0.176140968631713,0.086610484209583,0.142091847755953
316,3,0.0958073550500285,0.0437991835392841,0.698049186877723,0.162344274532964
316,4,0.173622919074758,0.074152252722996,0.472994938440355,0.279229889761891
316,5,0.496841259805392,0.171911885662591,0.092348998993595,0.238897855538422
316,6,0.102366594427571,0.114996843085083,0.439817710439505,0.34281885204784
316,7,0.160564824958658,0.38165208266701,0.188990327701185,0.268792764673146
316,8,0.065700947502047,0.0646690360987604,0.563340622261967,0.306289394137226
316,9,0.227022110724606,0.577835322966271,0.0431653486228913,0.151977217686232
316,10,0.595232024250429,0.0651978739727623,0.217535575165571,0.122034526611238
316,11,0.131097578476767,0.118172740052968,0.464424433652835,0.28630524781743
316,12,0.42682179016133,0.15714175649255,0.305673373808342,0.110363079537778
316,13,0.525232857926919,0.177718347139403,0.138222125649215,0.158826669284463
316,14,0.3606999097655,0.249399566784926,0.199594767312581,0.190305756136992
316,15,0.0853412791888828,0.613362574746678,0.0608469867640808,0.240449159300359
316,16,0.197493818950276,0.25711397364526,0.262666314147937,0.282725893256527
316,17,0.528203522708779,0.0376506404876142,0.316714517562629,0.117431319240978
316,18,0.638222659461375,0.0384073735039,0.166841580219268,0.156528386815457
316,19,0.494122473010228,0.362153126280491,0.0315675536052617,0.11215684710402
317,1,0.254045769844681,0.377098353061856,0.0643551119233511,0.304500765170112
317,2,0.52343308924136,0.0902051452150475,0.220093601405935,0.166268164137658
317,3,0.597431163438026,0.154284072903437,0.086492082798294,0.161792680860243
317,4,0.154290366872852,0.332391090204184,0.125949393415146,0.387369149507818
317,5,0.084766951558041,0.123666295318153,0.525059237564958,0.266507515558848
317,6,0.0719262828649065,0.0367918698749957,0.50839177794155,0.382890069318548
317,7,0.311722675280525,0.0608085594207356,0.426914186958516,0.200554578340223
317,8,0.131633027223658,0.428703185348476,0.193784917191022,0.245878870236844
317,9,0.643838290047931,0.0263503923791934,0.163543153435218,0.166268164137658
317,10,0.538363772093401,0.126072508700467,0.0896848489692879,0.245878870236844
317,11,0.0426401772668839,0.349451992240766,0.439400065665886,0.168507764826464
317,12,0.559732189288117,0.110174736935562,0.0657069724711403,0.26438610130518
317,13,0.0466771726675813,0.573985898683669,0.123773943645522,0.255562985003227
317,14,0.25522459893532,0.113323961630616,0.271958005512065,0.359493433921999
317,15,0.0891973826199171,0.431257860030957,0.177942850640826,0.3016019067083
317,16,0.252013787891631,0.0722794148106314,0.431314729473402,0.244392067824336
317,17,0.0980450455566726,0.134213767355719,0.0588439010927803,0.708897285994828
317,18,0.629549277476,0.146367847550771,0.0290787448569491,0.19500413011628
317,19,0.538725044096268,0.107315792287768,0.0815869659286887,0.272372197687275
318,1,0.0412234609455249,0.562139870355497,0.0631691889056282,0.33346747979335
318,2,0.0614698836241495,0.480317548889862,0.14134457175381,0.316867995732179
318,3,0.0699482791484075,0.26530500736872,0.0675598074586262,0.597186906024247
318,4,0.345549209969295,0.0881295255297476,0.0706546958195724,0.495666568681386
318,5,0.410017158903543,0.0794003655868494,0.356577710781763,0.154004764727845
318,6,0.0737603971734122,0.0398793403391301,0.700766206486636,0.185594056000822
318,7,0.115294505876656,0.141193134739075,0.534009299291366,0.209503060092903
318,8,0.480601072785731,0.0677605613184285,0.278770416319475,0.172867949576366
318,9,0.0483772404575405,0.0766030086634106,0.60459942497494,0.270420325904109
318,10,0.441735743803187,0.0465265741918039,0.122220112266827,0.389517569738183
318,11,0.322765387223456,0.0366498931042721,0.201976438264514,0.438608281407758
318,12,0.409656272696977,0.106761532422374,0.23399032122911,0.249591873651538
318,13,0.222347278751566,0.0657021321307481,0.515971541381858,0.195979047735828
318,14,0.137125010916477,0.146401100848838,0.0666999454869329,0.649773942747753
318,15,0.0594877285215598,0.350162731848116,0.323644732346722,0.266704807283602
318,16,0.0316614564767973,0.0961500872402442,0.685376868557983,0.186811587724975
318,17,0.113275854375322,0.560251758502717,0.160852118925225,0.165620268196736
318,18,0.228509705918838,0.205952666378593,0.415737559070956,0.149800068631613
318,19,0.531587212183823,0.165201730749591,0.0443852842269915,0.258825772839595
319,1,0.552799419966263,0.111806696941823,0.168719975428385,0.166673907663528
319,2,0.196463696294771,0.0944572163546457,0.305388018221472,0.403691069129111
319,3,0.0985700384129055,0.130996179468166,0.0976235108868834,0.672810271232045
319,4,0.254533363117674,0.327931040511294,0.27818988455894,0.139345711812092
319,5,0.159181846262416,0.417351900395048,0.227530261642393,0.195935991700143
319,6,0.22564143139604,0.062891421690469,0.0386568756814458,0.672810271232045
319,7,0.479755999495292,0.157830328438821,0.0570036675979626,0.305410004467924
319,8,0.0732424704303509,0.576764861424261,0.0489041066340508,0.301088561511338
319,9,0.157968624123253,0.305580526531223,0.194065447052186,0.342385402293337
319,10,0.101398583936445,0.0582170075465238,0.219120142487943,0.621264266029088
319,11,0.472649115884241,0.21833449200231,0.0713348239661847,0.237681568147264
319,12,0.0776257637383635,0.0667278416283093,0.661946507622008,0.19369988701132
319,13,0.294661892427894,0.494300898024624,0.0507200922194258,0.160317117328056
319,14,0.153000087857543,0.629741277852679,0.0517008415988248,0.165557792690954
319,15,0.133042977269716,0.132077836399728,0.113614920301469,0.621264266029088
319,16,0.226481448470358,0.381506812242738,0.244676608014188,0.147335131272716
319,17,0.057606576538305,0.40378045981704,0.186534709813305,0.35207825383135
319,18,0.117069399073456,0.138567502559383,0.131740397748364,0.612622700618798
319,19,0.401298402209386,0.204328416916321,0.255027469062201,0.139345711812092
320,1,0.0453962125561244,0.270815451443597,0.472210450317903,0.211577885682376
320,2,0.224719461307734,0.149685388466839,0.295743823441151,0.329851326784276
320,3,0.275971309221658,0.0993758089749686,0.417527156037811,0.207125725765562
320,4,0.686021551719509,0.0763870789663651,0.060927831250611,0.176663538063515
320,5,0.425827681124879,0.0234303739795033,0.339164059213242,0.211577885682376
320,6,0.0361628589051169,0.0209647527327637,0.746668382716681,0.196204005645439
320,7,0.201544801305224,0.142488549239539,0.145095864956677,0.51087078449856
320,8,0.356952436604316,0.205160729387352,0.225275510701946,0.212611323306385
320,9,0.117327564820343,0.193937872303463,0.379416978582006,0.309317584294188
320,10,0.284651699655477,0.123825302670088,0.223097304510624,0.368425693163811
320,11,0.129261864369012,0.662616221589619,0.0198388382872561,0.188283075754113
320,12,0.192046274555114,0.167910989918378,0.118324050012913,0.521718685513595
320,13,0.11838881496931,0.0640257967601829,0.489712976485024,0.327872411785483
320,14,0.400389676642102,0.117268180821051,0.167548839857659,0.314793302679187
320,15,0.469847198428612,0.283605114106503,0.0219234081654427,0.224624279299442
320,16,0.0483802840457591,0.634967345608816,0.078420307499504,0.238232062845921
320,17,0.121996510920048,0.345191976481879,0.20493910081259,0.327872411785483
320,18,0.427553672701407,0.310045788867896,0.0421875931072353,0.220212945323461
320,19,0.169203825348161,0.355035738907943,0.265905074538041,0.209855361205855
321,1,0.443249028853259,0.316806651233618,0.0757802374699071,0.164164082443217
321,2,0.0787793258729877,0.192585751342833,0.14399741414351,0.58463750864067
321,3,0.0440299337506021,0.418819221675966,0.329129743493649,0.208021101079782
321,4,0.282601518971747,0.446751097506632,0.0714074523426439,0.199239931178977
321,5,0.0715210855080888,0.587167157420818,0.108164216652102,0.233147540418992
321,6,0.15026994513212,0.338340282414662,0.124301423680823,0.387088348772394
321,7,0.174130974845198,0.201605758655367,0.0857976588663311,0.538465607633103
321,8,0.260580202872224,0.0398829911904089,0.480597357716092,0.218939448221274
321,9,0.0841906858710461,0.343245474204845,0.357323166705299,0.21524067321881
321,10,0.0453122108276168,0.201753753309398,0.579649861853292,0.173284174009693
321,11,0.444232396999254,0.0435251964044363,0.241738645030026,0.270503761566283
321,12,0.0958954967350205,0.259000569012317,0.287166592972215,0.357937341280448
321,13,0.545328694923269,0.0795718865389694,0.155249654961135,0.219849763576627
321,14,0.229140608989875,0.134811628847545,0.341832502904226,0.294215259258354
321,15,0.333681048316918,0.132422786184717,0.332954740580097,0.200941424918269
321,16,0.331529575928161,0.245671120571136,0.221003062171993,0.20179624132871
321,17,0.310540490191995,0.0805485571193607,0.224401031904319,0.384509920784325
321,18,0.0823093725563536,0.575334166753004,0.170625582673401,0.171730878017242
321,19,0.10884899246771,0.0973756232491272,0.341296508624717,0.452478875658446
322,1,0.303985058032007,0.287474168574285,0.15474268942278,0.253798083970928
322,2,0.248169570434072,0.10353206248871,0.333602889965462,0.314695477111755
322,3,0.335673754270655,0.18875119076078,0.153397921541473,0.322177133427093
322,4,0.503121951044948,0.137676573920155,0.233071181580202,0.126130293454695
322,5,0.148732134323556,0.0294217522211826,0.607572153817478,0.214273959637784
322,6,0.0425574858209473,0.611638751775354,0.0527467988364802,0.293056963567218
322,7,0.646460402371943,0.125331215614696,0.0374542527052035,0.190754129308158
322,8,0.491289631108054,0.211258010008487,0.157328734782788,0.140123624100671
322,9,0.286527852055051,0.124248813272455,0.46587778388133,0.123345550791163
322,10,0.0850929034876441,0.203422384337326,0.462486910390779,0.248997801784251
322,11,0.334101362114181,0.163606732685421,0.19336824680699,0.308923658393408
322,12,0.27961490245637,0.0984965924822464,0.085339678087918,0.536548826973466
322,13,0.151600545239301,0.678638244867828,0.0356721832186303,0.134089026674241
322,14,0.221871767868337,0.408058140220781,0.11457022478121,0.255499867129672
322,15,0.43487762998863,0.0290632431893105,0.219426799504057,0.316632327318003
322,16,0.0933443813686471,0.129778687467288,0.248910359866154,0.527966571297911
322,17,0.0800272421349221,0.0969657997974897,0.479866527799647,0.343140430267941
322,18,0.194757938945226,0.0775392136406122,0.39993038140962,0.327772466004541
322,19,0.404003584366687,0.0583155470726784,0.330629619843383,0.207051248717251
323,1,0.17400845231361,0.187681419025929,0.107138891722273,0.531171236938188
323,2,0.155946779619122,0.222799290384785,0.387556452187347,0.233697477808746
323,3,0.200942379115617,0.297556432659044,0.333157882479384,0.168343305745955
323,4,0.0219008484569233,0.599951970001876,0.233784975289968,0.144362206251233
323,5,0.373994163193675,0.302604097559778,0.139345134798707,0.184056604447841
323,6,0.159173057676603,0.181521203284354,0.436133003036401,0.223172736002642
323,7,0.461721918404838,0.147114731302899,0.13169184068129,0.259471509610973
323,8,0.407804684570812,0.264934478100409,0.0518282801805452,0.275432557148234
323,9,0.176194465432885,0.6559271132988,0.0187637956012982,0.149114625667017
323,10,0.0450725459772784,0.576048981870398,0.0846876129580062,0.294190859194318
323,11,0.451461532008756,0.0476998048884333,0.156533656454814,0.344305006647997
323,12,0.436392299520752,0.168528479615369,0.117520028996508,0.277559191867371
323,13,0.0536079758235515,0.525744152184878,0.2828471751995,0.13780069679207
323,14,0.200238151849852,0.136459772571443,0.271632038062278,0.391670037516428
323,15,0.0602055011050518,0.568578306165746,0.21149816519569,0.159718027533513
323,16,0.0684255315360841,0.293488073099381,0.184846007462864,0.453240387901671
323,17,0.595458592397694,0.168722726312635,0.0867358515270698,0.149082829762601
323,18,0.213096323150627,0.124412012875034,0.120559929830751,0.541931734143588
323,19,0.388876137967421,0.190371899028112,0.143192771137096,0.277559191867371
324,1,0.0896051232813649,0.0767250335997931,0.148502608384679,0.685167234734163
324,2,0.241467536952332,0.263913135890776,0.20282574807411,0.291793579082781
324,3,0.146758280848525,0.149878970277931,0.208274042032812,0.495088706840732
324,4,0.650631374438139,0.022185594276093,0.0533312280395112,0.273851803246257
324,5,0.092118627504857,0.205144065527807,0.076828925222656,0.62590838174468
324,6,0.439931716110856,0.189090948188185,0.169543739025972,0.201433596674986
324,7,0.328576593742853,0.203474674878828,0.282868636356775,0.185080095021543
324,8,0.0493157926738085,0.634923393776689,0.130596605576889,0.185164207972614
324,9,0.113825615157878,0.161551114291693,0.108997279172388,0.615625991378041
324,10,0.217956523699003,0.0532827433008547,0.385741268412597,0.343019464587545
324,11,0.537258734262684,0.0857908735269685,0.18785917679985,0.189091215410497
